2026-01-23 06:27:18 | INFO | lia | Run directory: runs/full_strong_20260123T032718Z_pid62813
2026-01-23 06:27:18 | INFO | lia | Pipeline version: 4.0.2
2026-01-23 06:27:18 | INFO | lia | lia import: /Users/alqithami/Library/CloudStorage/GoogleDrive-alqithami@gmail.com/My Drive/BU/Funding/2026/Jan/LiA/J23/lia_experiment_pipeline_fixed_v4_2/src/lia/__init__.py
2026-01-23 06:27:18 | INFO | lia | Config: config/full_strong.json
2026-01-23 06:27:18 | INFO | lia | Loading cached topology STARLINK-200 <- data/topologies/STARLINK-200.json
2026-01-23 06:27:18 | INFO | lia | Loading cached topology INTERNET-100 <- data/topologies/INTERNET-100.json
2026-01-23 06:27:18 | INFO | lia | Loading cached topology DSN-30 <- data/topologies/DSN-30.json
2026-01-23 06:27:18 | INFO | lia | Topology hash STARLINK-200: ad02165ea8673ce33972bc0460ba48dd19675c9d2c7e4250cf8e07c695126f54
2026-01-23 06:27:18 | INFO | lia | Topology hash INTERNET-100: b88acfd09eac7297eed95e542f900ce8ec18a6fc7a7f391f8fd5b46e5803f8df
2026-01-23 06:27:18 | INFO | lia | Topology hash DSN-30: dc991269636c462e99c5cf2a30ba0ebe18798ec2ad585d08f5e4a85c825f3463
2026-01-23 06:27:18 | INFO | lia | === Measurement error eps_ms=0 (model=iid_uniform, common_fraction=0) ===
2026-01-23 06:27:18 | INFO | lia | Generating instances: topo=STARLINK-200, n=50, m=1000, seed=614973720
2026-01-23 06:27:18 | INFO | lia | Generating instances: topo=STARLINK-200, n=100, m=1000, seed=2013853569
2026-01-23 06:27:19 | INFO | lia | Generating instances: topo=STARLINK-200, n=200, m=1000, seed=2466984682
2026-01-23 06:27:21 | INFO | lia | Generating instances: topo=STARLINK-200, n=500, m=1000, seed=1630154339
2026-01-23 06:27:25 | INFO | lia | Generating instances: topo=STARLINK-200, n=1000, m=1000, seed=1150754767
2026-01-23 06:27:34 | INFO | lia | Generating instances: topo=INTERNET-100, n=50, m=1000, seed=1762042616
2026-01-23 06:27:35 | INFO | lia | Generating instances: topo=INTERNET-100, n=100, m=1000, seed=753089623
2026-01-23 06:27:36 | INFO | lia | Generating instances: topo=INTERNET-100, n=200, m=1000, seed=2010977894
2026-01-23 06:27:37 | INFO | lia | Generating instances: topo=INTERNET-100, n=500, m=1000, seed=3745463298
2026-01-23 06:27:41 | INFO | lia | Generating instances: topo=INTERNET-100, n=1000, m=1000, seed=3147637051
2026-01-23 06:27:51 | INFO | lia | Generating instances: topo=DSN-30, n=50, m=1000, seed=1973133896
2026-01-23 06:27:52 | INFO | lia | Generating instances: topo=DSN-30, n=100, m=1000, seed=2491788136
2026-01-23 06:27:52 | INFO | lia | Generating instances: topo=DSN-30, n=200, m=1000, seed=1384099392
2026-01-23 06:27:54 | INFO | lia | Generating instances: topo=DSN-30, n=500, m=1000, seed=2448036791
2026-01-23 06:27:58 | INFO | lia | Generating instances: topo=DSN-30, n=1000, m=1000, seed=2494505343
2026-01-23 06:28:09 | INFO | lia | === Estimating LAI (expectation-first; then supremum over delta-grid) ===
2026-01-23 06:33:16 | INFO | lia | Saved paired bootstrap differences to paired_differences.csv
2026-01-23 06:33:16 | INFO | lia | Done
